prol_id,choice,fr_why_first_over_second,fr_why_second_over_third,coder,Nonsensical? (1 = yes; 0 = no),Propensity for intentional fraud/system abuse/gaming (including both “this method is better because it does that less” and “this method is worse because it does that more”) by either the applicants or the people allocating the funds,"Ability to help the neediest targets, and/or underserved groups","Extent to which the method requires personal resources, speed of finding out about the program, etc.",Amount of bias/discrimination/level playing field,Extent to which the method(s) allow for or reward applicant effort,Randomness is bad (general) and/or randomness is bad because the funding agency didn’t make enough of an effort to think of a better system,"Considers relevant/appropriate factors  (the preferred method DOES this, and/or the method they don't like does NOT do this)",Women - mentioned,Racial/ethnic minorities - mentioned,Other reasons,Comments on other reasons
5b49eba46a4f840001f77485,lf,"Because businesses that may desperately need help may not be one of the ""first come"" for reasons such as the corona virus affecting them or their families, trying to get school figured out for their kids, etc.
They shouldn't be penalized for things like that",I just think it's slightly more fair than giving preference to women owned businesses. Women want equality - not preferential treatment,K,0,0,1,1,1,0,0,0,1,0,0,
5e3dd36d19be0d040a17f13f,pl,Because the criteria cited such as length of time in business and whether or not they're minority owned are fairer ways of allocating limited dollars.,Some disadvantaged small businesses may not be tech savvy enough to get their applications submitted more quickly than others.,K,0,0,1,1,0,0,0,0,0,1,1,"Businesses that have been around longer should be prioritized, as in the points system. "
5dd818e480123f7c8bc2e758,pf,The company's having the most need should be first.,Chance is not the way to go.,K,0,0,1,0,0,0,1,0,0,0,0,
5fd517f8f3900d32e14666a5,fp,"First come, first serve is the best way to get the proper opportunity.",Point system is far better than lottery cause lottery is totally uncertain.,K,0,0,0,0,0,0,1,0,0,0,0,
5e45a7e926e79c000bc12a85,pl,Lottery leaves things to chance and first come first served isn't fair sometimes as you may have a less critical business to deal with first so the small businesses who really need help get delayed.,First come first served and lottery system were both equally fair to me but i couldn't put them in the same position so i just put one below.,K,0,0,1,0,0,0,1,0,0,0,0,
5fe8a404f4e23377e0f1de78,pf,"With a points system, things are more technical. In other words, regardless of gender, race, and sexual orientation, decisions can be made more fair.","First come first serve is more fair than the lottery because they were the first to ask help. With a lottery, a person with way less damage from covid can get help over someone who really needs it.",K,0,0,1,0,0,1,0,1,0,0,0,
5fd0df4e211ad402e9b2d91c,fp,This way we can understand the proper need so that we can take initiative accordingly.,This way also help to understand the situation which really better than lottery system.,K,0,0,1,0,0,0,0,1,0,0,0,
5e0f69380fb798000a199566,lp,Because it is random chance who gets what.,Because just because you were first in line does not mean you need help the most.,K,0,0,1,0,1,0,0,0,0,0,0,
5dd1919051c6d2208e27fbc1,pl,It seems to put businesses on a more equal level.,I think they are pretty equal as far as chances are.   Not all small businesses are informed about the government aid.,K,0,0,0,1,1,0,0,1,0,0,0,
5f2545d96aeaad0009f624df,pf,"I feel that this is more fair because it would give the grant to people who may be disadvantaged in other areas, whether financially or socially.","I feel pretty much the same about the lottery and the first-come, first-served ideas. I think a lottery is the least fair because a lot of the grant money might go to people who don't need it as much as others.",K,0,0,1,0,0,0,1,0,0,0,0,
5d20,lf,Everyone an equal chance too be picked,Another equal chance for the people,K,0,0,0,0,1,0,0,0,0,0,0,
5d7531dc4d03830019c3f667,pl,because the government will try to make it more equitable if they actively select.,because richer longer established businesses have a structural advantage that allows them to be first,K,0,0,0,1,0,0,0,1,0,0,0,
5fa4c21a04bc5912180291bc,pl,"This method explicitly gives preferential treatment to women.
I mean.. ..that's kinda the whole point of this part of the study — is it not?

Trying to right the wrongs levied by discrimination?","Men may be most likely to show up first.
Also, men *might* not have the other responsibilities to upkeep which women may have.

And what if only men apply, for themselves, for this help?",K,0,0,0,1,1,0,0,0,1,0,0,
580e8bdbf25c44000167943b,pf,It takes everything into consideration.,Those who take the effort initially are more deserving.,K,0,0,0,0,0,1,0,1,0,0,0,
5fbef733a8786a168048dd7c,lf,Because it's-ideally-purely luck of the draw and has less room for discrimination.,"Business owners do need to take initiative for their business to succeed. Provided there was ample access and ways to find out about government aid, those who respond quickly should be able to get what they came for.",K,0,0,0,0,1,1,0,0,0,0,0,
5fbae8831eb7d17f0d548bfe,lp,blind justice.  A system that doesn't see who it's picking to help has to be the least biased.,"The old boy network makes sure that the buddies hear about it, get in there and get served.  Sometimes those who are trying the hardest to save what they have don't know what is out there to help them.",K,0,0,0,1,1,0,0,0,0,0,0,
565bbc1ec121fe0012fc3782,lp,It would be the most unbiased,It would award to the most needy,K,0,0,1,0,1,0,0,0,0,0,0,
5dcec32a367c6d000a4282c2,fp,The people responding first are the ones paying closest attention,Too random.  Doesn't give credit where credit is due,K,0,0,0,0,0,1,1,0,0,0,0,
5f3b4e9c61c5b5864b78df00,lf,"Because it gives everyone an equal chance, it's not based on who finds the information first.",beacause points seems confusing and people could theoretically pay for more points if they wanted to or rigged the system more than the other one.,K,0,1,0,1,1,0,0,0,0,0,0,
5c84002036f2450001c86167,pf,Because more money should only be given to businesses that have been more affected by covid-19,The lottery is least Fair because a business who has not been affected by covid-19 could win the money,K,0,0,1,0,0,0,1,0,0,0,0,
5996dbbc05a0e30001f1fd4a,pl,Independent restaurant and not chains are the most needed,"Give to the the restaurant chains since they can recover better than the mom&pop store
",K,0,0,1,0,0,0,0,0,0,0,1,Businesses that can recover better should be prioritized 
5d42486206811e001ada5b4b,pf,i think this would be the most fair and the most efficient way to do this and the way a business makes money or the way a business losses money,the ones that apply first for help should get it first before others,K,0,0,0,0,0,1,0,1,0,0,0,
5c3cd3463b58fd0001e1f076,lf,The first come isn’t fair because not everyone finds out about where to get help at the same time.  The point system would of been the most fair if it didn’t say women owners. So I figured lottery is the most unbiased way to go.,The points system specified women which I think is biased and I’m a women.,K,0,0,0,1,1,0,0,0,1,0,0,
5f4f9bc1f7598f06b2dc816f,pl,They have specific criteria (such as female owned) which should be taken into account over a random selection.,"Rather than being at the mercy of when an application gets delivered, a random lottery gives everyone a fair chance.",K,0,0,1,0,1,0,0,1,1,0,0,
5fc540adea15be02e38f66c1,pl,"I think a points system is most fair because it allows small business owners to defend their right to stay in business. It would be a shame if a beloved business in my community was forced to close because they couldn't afford to stay in business, and all because they weren't chosen at random.  Meanwhile, there's the chance another business that may not be as impactful or successful, receives the money and they may use the money with no intent toward furthering their business.",I think first-come-first-served is unfair because not every small business owner will know about it right away. They may be busy with family problems or other facts and the information may not reach them in time. I think this could potentially leave out a lot of businesses that are beloved by the community and make an impact.,K,0,0,0,1,0,0,0,0,0,0,1,Small businesses will be prioritized in the points system
